//MX	13.0 TeV / 8 TeV	13.5 TeV / 8 TeV	14.0 TeV / 8 TeV	
//(GeV)	gg	Σqq+qqbar	Σqqbar	Σqg	gg	Σqq+qqbar	Σqqbar	Σqg	gg	Σqq+qqbar	Σqqbar	Σqg	
280.0	2.884	2.039	2.003	2.362	3.114	2.151	2.108	2.515	3.350	2.263	2.214	2.671	
282.0	2.891	2.042	2.005	2.366	3.122	2.153	2.111	2.520	3.359	2.266	2.218	2.677	
284.0	2.898	2.044	2.008	2.370	3.130	2.156	2.114	2.525	3.369	2.269	2.221	2.682	
286.0	2.905	2.046	2.010	2.374	3.138	2.158	2.117	2.529	3.378	2.271	2.224	2.687	
288.0	2.913	2.048	2.013	2.378	3.147	2.161	2.120	2.534	3.388	2.274	2.227	2.692	
290.0	2.920	2.051	2.015	2.382	3.155	2.163	2.122	2.539	3.397	2.277	2.230	2.698	
292.0	2.927	2.053	2.018	2.386	3.163	2.166	2.125	2.543	3.406	2.280	2.233	2.703	
294.0	2.934	2.055	2.021	2.391	3.171	2.168	2.128	2.548	3.416	2.283	2.237	2.708	
296.0	2.941	2.057	2.023	2.395	3.180	2.171	2.131	2.553	3.425	2.285	2.240	2.713	
298.0	2.948	2.059	2.026	2.399	3.188	2.173	2.134	2.557	3.435	2.288	2.243	2.719	
300.0	2.956	2.062	2.028	2.403	3.196	2.176	2.137	2.562	3.444	2.291	2.246	2.724	
305.0	2.973	2.067	2.034	2.413	3.217	2.182	2.144	2.574	3.467	2.298	2.254	2.737	
310.0	2.991	2.073	2.041	2.423	3.237	2.188	2.151	2.585	3.491	2.305	2.262	2.750	
315.0	3.009	2.078	2.047	2.433	3.258	2.194	2.158	2.597	3.515	2.312	2.270	2.763	
320.0	3.027	2.083	2.054	2.444	3.279	2.200	2.165	2.608	3.538	2.318	2.278	2.776	
325.0	3.045	2.089	2.060	2.454	3.299	2.206	2.172	2.620	3.562	2.325	2.286	2.789	
330.0	3.063	2.094	2.066	2.464	3.320	2.212	2.179	2.631	3.585	2.332	2.294	2.802	
335.0	3.081	2.099	2.073	2.474	3.341	2.218	2.187	2.643	3.609	2.338	2.302	2.815	
340.0	3.099	2.104	2.079	2.484	3.361	2.224	2.194	2.655	3.633	2.345	2.310	2.828	
345.0	3.116	2.110	2.085	2.494	3.382	2.230	2.201	2.666	3.656	2.352	2.317	2.841	
350.0	3.134	2.115	2.092	2.504	3.403	2.236	2.208	2.678	3.680	2.358	2.325	2.854	
360.0	3.170	2.125	2.105	2.525	3.444	2.247	2.222	2.701	3.727	2.371	2.341	2.880	
370.0	3.206	2.135	2.118	2.545	3.486	2.259	2.237	2.724	3.775	2.384	2.357	2.906	
380.0	3.242	2.145	2.130	2.565	3.527	2.270	2.251	2.747	3.823	2.397	2.374	2.932	
390.0	3.278	2.155	2.143	2.585	3.569	2.282	2.266	2.770	3.871	2.409	2.390	2.958	
400.0	3.314	2.165	2.157	2.605	3.611	2.293	2.281	2.793	3.919	2.422	2.406	2.984	
420.0	3.387	2.185	2.183	2.646	3.695	2.315	2.310	2.839	4.016	2.447	2.439	3.036	
440.0	3.460	2.204	2.210	2.687	3.780	2.337	2.340	2.885	4.113	2.471	2.472	3.089	
450.0	3.496	2.214	2.223	2.707	3.823	2.348	2.355	2.909	4.162	2.484	2.489	3.115	
460.0	3.533	2.223	2.237	2.727	3.866	2.359	2.371	2.932	4.212	2.496	2.506	3.142	
480.0	3.607	2.242	2.264	2.768	3.952	2.380	2.402	2.979	4.311	2.520	2.540	3.195	
500.0	3.682	2.261	2.292	2.810	4.040	2.401	2.433	3.026	4.412	2.544	2.575	3.248	
520.0	3.758	2.280	2.321	2.851	4.128	2.423	2.465	3.074	4.514	2.568	2.611	3.302	
540.0	3.834	2.299	2.350	2.893	4.217	2.444	2.498	3.122	4.617	2.591	2.647	3.357	
550.0	3.873	2.308	2.364	2.914	4.262	2.454	2.514	3.146	4.669	2.603	2.666	3.384	
560.0	3.911	2.317	2.379	2.936	4.307	2.465	2.531	3.171	4.722	2.615	2.684	3.412	
580.0	3.989	2.336	2.409	2.978	4.399	2.486	2.565	3.220	4.828	2.639	2.722	3.468	
600.0	4.068	2.355	2.440	3.022	4.491	2.507	2.599	3.269	4.935	2.662	2.761	3.524	
620.0	4.148	2.373	2.471	3.065	4.585	2.528	2.634	3.319	5.044	2.686	2.800	3.581	
640.0	4.229	2.392	2.503	3.109	4.680	2.549	2.670	3.370	5.154	2.710	2.840	3.639	
650.0	4.269	2.401	2.520	3.132	4.728	2.560	2.689	3.396	5.210	2.722	2.860	3.668	
660.0	4.311	2.411	2.536	3.154	4.777	2.571	2.707	3.421	5.266	2.734	2.881	3.697	
680.0	4.393	2.429	2.569	3.199	4.874	2.592	2.745	3.473	5.380	2.758	2.923	3.757	
700.0	4.477	2.448	2.603	3.245	4.973	2.614	2.783	3.526	5.496	2.782	2.966	3.817	
720.0	4.563	2.468	2.638	3.291	5.074	2.635	2.822	3.580	5.613	2.806	3.010	3.878	
740.0	4.649	2.487	2.674	3.338	5.176	2.657	2.863	3.634	5.733	2.831	3.055	3.939	
750.0	4.693	2.496	2.692	3.362	5.228	2.668	2.883	3.661	5.793	2.843	3.077	3.971	
760.0	4.737	2.506	2.710	3.386	5.280	2.679	2.904	3.689	5.854	2.855	3.100	4.002	
780.0	4.826	2.526	2.747	3.434	5.385	2.701	2.945	3.744	5.977	2.880	3.147	4.066	
800.0	4.916	2.545	2.785	3.483	5.492	2.724	2.988	3.801	6.103	2.905	3.195	4.130	
820.0	5.007	2.565	2.823	3.532	5.601	2.746	3.032	3.858	6.230	2.931	3.244	4.196	
840.0	5.100	2.586	2.863	3.582	5.712	2.769	3.077	3.916	6.360	2.957	3.295	4.262	
850.0	5.147	2.596	2.883	3.608	5.768	2.781	3.100	3.946	6.426	2.969	3.320	4.296	
860.0	5.195	2.606	2.903	3.633	5.824	2.792	3.123	3.975	6.492	2.983	3.346	4.330	
880.0	5.291	2.627	2.945	3.685	5.938	2.816	3.169	4.035	6.626	3.009	3.399	4.399	
900.0	5.388	2.648	2.987	3.737	6.054	2.839	3.217	4.096	6.763	3.035	3.452	4.469	
920.0	5.487	2.669	3.030	3.791	6.173	2.863	3.266	4.158	6.902	3.062	3.507	4.540	
940.0	5.588	2.690	3.074	3.845	6.293	2.888	3.316	4.221	7.044	3.090	3.564	4.612	
950.0	5.639	2.701	3.096	3.872	6.354	2.900	3.342	4.253	7.116	3.104	3.593	4.649	
960.0	5.690	2.712	3.119	3.900	6.415	2.913	3.368	4.285	7.189	3.118	3.622	4.685	
980.0	5.794	2.734	3.165	3.955	6.540	2.938	3.420	4.350	7.336	3.146	3.681	4.760	
1000.0	5.900	2.757	3.212	4.012	6.667	2.963	3.474	4.416	7.486	3.174	3.741	4.836	
2000.0	14.966	4.642	7.551	8.672	17.846	5.120	8.549	9.962	21.066	5.616	9.601	11.353	
3000.0	45.980	10.504	22.391	23.231	58.091	12.020	26.791	28.036	72.315	13.627	31.655	33.422	
4000.0	203.535	34.989	105.763	89.391	275.281	42.116	135.116	114.560	364.537	49.959	169.407	144.186	
5000.0	1574.400	205.410	1220.160	614.356	2315.150	264.402	1695.460	849.008	3304.560	332.902	2289.920	1143.080	
6000.0	18004.200	3359.620	21340.700	9529.160	29413.900	4721.160	33329.500	14503.300	46087.100	6421.580	49813.000	21263.400 

